parcel_feature_id,hex_id,hc_cluster,algo_classification,mistral7b_classification,phi4_classification
4430ee52-ab80-498a-b8c6-23d3bb5e05ed,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
3079bfa3-6222-4dea-9768-311cb8aa5f0f,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e32546b4-7ded-4d52-b56b-ff20af8f8c8b,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b10a268f-1bd1-4185-ad1a-834212189a81,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d5c3b02d-c239-460e-80fb-cc0c077f0d17,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b31cc23b-b491-45b8-bddc-c69568d1e962,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
17912beb-adf5-4fca-aae1-b40ea43b8bf5,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
5504acc6-8c77-4b4e-b030-9dfb9eb37175,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
263a2c87-ba31-4b2a-86dd-9271cd908445,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
5d761b5d-4477-4cae-9710-f49461cf3f58,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
aec73799-cd18-41e2-9fa1-01dadf845a3b,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Mixed Use
9ebd385e-7f56-4f22-ad34-1d5bee672d7d,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
35f96a9e-f7c1-48cd-8d69-c8ee48096c20,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Mixed Use
3a9a86e8-277f-416d-b493-9fcba7eadccc,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
815784a2-3887-491e-aa0a-f966ba7e512b,8a2a8ac65887fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
89f403eb-49b1-4b86-9e30-0b7118276124,8a2a8ac65887fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
dbabe6bb-b13e-4c3a-bf99-a0fbfc244d03,8a2a8ac65d57fff,0,Multi-Family Residential,Multi-Family Residential,Mixed Use
2b6978ad-406f-423e-87b1-cfde3eece797,8a2a8ac65d57fff,0,Multi-Family Residential (Vacant),Multi-Family Residential,Multi-Family Residential
cd9e3340-a361-4c61-9a16-a64d030d0e5c,8a2a8ac65d57fff,0,Multi-Family Residential (Vacant),Multi-Family Residential,Multi-Family Residential
0a674506-cf38-400b-937a-d48ba18f4b8e,8a2a8ac65107fff,0,Commercial,Commercial,Commercial
59b2409f-a4be-4a00-9d4c-973737ad4d90,8a2a8ac65107fff,0,Commercial,Commercial,Commercial
e6d4abba-6abb-4d1d-8732-d670d3a4448c,8a2a8ac65107fff,0,Commercial,Commercial,Commercial
3e772be0-a0af-4c55-a43a-d69533e09733,8a2a8ac6500ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1857321e-b350-443b-b777-8c81c835540c,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2976233d-18d8-41e6-8104-72fc146edd4d,8a2a8ac6502ffff,0,Institutional (Vacant),Institutional,Institutional
693a9611-3eb9-440d-971b-d4c7400ce59f,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1fc1fea6-91e6-41db-a428-2b48f1fa8adf,8a2a8ac6502ffff,0,Institutional,Institutional,Institutional
232a660f-14a1-454a-afad-c04faa271879,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
fab4955c-6eb4-4143-af8d-41c9c5014957,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
358ed07a-2139-4be6-b31c-f21b5c62c612,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
331c9b9e-3650-4b0b-a510-daff60d63b56,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b2fe0f61-4474-4355-907d-c912bf228841,8a2a8ac6500ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b2fe0f61-4474-4355-907d-c912bf228841,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8aab3f6d-b64c-4088-939f-cc27862d5e06,8a2a8ac6500ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8b27fd31-1888-4059-b727-35b2bda4432b,8a2a8ac6500ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8b27fd31-1888-4059-b727-35b2bda4432b,8a2a8ac6502ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
67567288-e103-4d91-9af6-3aa574332d22,8a2a8ac65827fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
7d5ae5cf-b2c4-4aeb-85e5-ad24c72808c4,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4acc3d82-23f7-4d73-83f6-68ffd5464e55,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
915f1fc4-c2f2-4abf-9bb2-b05f96a695bb,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1625a3ce-6e30-4534-8bb6-2f3c9fff6d35,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
6d31505a-6374-446c-b178-0d4779d8c371,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
618a4d3b-1bbe-4c25-9348-3a6fc3786d08,8a2a8ad4b21ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
acaea050-cbb4-4c38-b8fa-03a59c8348ab,8a2a8ad4b21ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2d7357b6-0390-4009-a895-0504ad058ddf,8a2a8ad4b21ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8f62f260-12a6-47dd-9481-ca9b4bcd786a,8a2a8ad4b21ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
337f3eb6-b8b5-4ee6-b227-c110a8bbe6f8,8a2a8ac65827fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
337f3eb6-b8b5-4ee6-b227-c110a8bbe6f8,8a2a8ac65957fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9b8eae3e-8621-4d46-939c-3d68573edd25,8a2a8a896627fff,0,Government/Public,Government/Public,Government/Public
9b8eae3e-8621-4d46-939c-3d68573edd25,8a2a8a8966affff,0,Government/Public,Government/Public,Government/Public
9b8eae3e-8621-4d46-939c-3d68573edd25,8a2a8a8967a7fff,0,Government/Public,Government/Public,Government/Public
9b8eae3e-8621-4d46-939c-3d68573edd25,8a2a8ac65b6ffff,0,Government/Public,Government/Public,Government/Public
9b8eae3e-8621-4d46-939c-3d68573edd25,8a2a8a89679ffff,0,Government/Public,Government/Public,Government/Public
d4c80916-067f-48c4-93e5-524843847015,8a2a8ac65b6ffff,0,Agricultural Land (Vacant),Agricultural Land,Mixed Use
d4c80916-067f-48c4-93e5-524843847015,8a2a8ac65b67fff,0,Agricultural Land (Vacant),Agricultural Land,Mixed Use
3d7cbd29-8428-40fe-950d-b2bc10be2120,8a2a8a8967a7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
56548efd-364a-48c8-8bc7-f3576e337d5d,8a2a8ac65b57fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8d65e1b9-ea57-47fa-8586-d0054905d146,8a2a8ac65b57fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
70b40636-734d-452d-95cd-c13888dc2335,8a2a8ac65b57fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b0005ef3-9c70-43aa-bfff-c7baea9f5ebc,8a2a8ac64837fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
5fddb03f-eaf6-4a6e-acd3-1ba016f68c94,8a2a8ac64837fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
a766fb8d-b2cc-4249-9977-154c2d7657bf,8a2a8ac64837fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
674d9ffe-ae7a-440c-ae5b-b39c5a25f106,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
61ed44a0-9939-445c-85ce-df7f58237c91,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2df96ef5-c88a-4f89-8bf4-d7a49fd5057c,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c12a90d1-a1b8-4d2a-99fd-093a8ab0da47,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9571eff4-2df4-4046-afdf-e8d0f55cea56,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
54622bdd-39b8-4b66-850e-59349b26aad5,8a2a8ac64a87fff,0,Multi-Family Residential (Vacant),Multi-Family Residential,Multi-Family Residential
44a15f7c-a1cf-4287-836a-9904e495a5e8,8a2a8ad4b497fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2b58cffc-9482-44d0-a443-28bea276ac1e,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2b58cffc-9482-44d0-a443-28bea276ac1e,8a2a8ad4b497fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1c4afd7e-25c1-496f-8585-de577aa4ea49,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1c4afd7e-25c1-496f-8585-de577aa4ea49,8a2a8ad4b497fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4e47bb48-bc58-4d83-8aea-11e86422f8c7,8a2a8ac6494ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4e47bb48-bc58-4d83-8aea-11e86422f8c7,8a2a8ad4b497fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d8490050-a7ad-4740-a4a4-60c9e9b8d281,8a2a8ad4a287fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d8490050-a7ad-4740-a4a4-60c9e9b8d281,8a2a8ad4a2b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8e6528f7-ebe6-46a5-bcc2-ff8c5ef6ae81,8a2a8ac6481ffff,0,Institutional,Institutional,Institutional
8e6528f7-ebe6-46a5-bcc2-ff8c5ef6ae81,8a2a8ac64837fff,0,Institutional,Institutional,Institutional
fd844e95-d796-4c76-a664-9a2d3e3ea8d5,8a2a8ad4b48ffff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
1c49fd20-cd67-411f-8f9a-56a47abd9323,8a2a8ad4b407fff,0,Institutional (Vacant),Institutional,Institutional
de9ac839-e08f-4379-9600-03cae3187f8a,8a2a8ad4b407fff,0,Commercial,Commercial,Commercial
8300a460-14bd-42ed-9ae5-819e7f431a4d,8a2a8ad4b48ffff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
258bb23d-8425-46f1-80b7-41534621063e,8a2a8ac64a87fff,0,Multi-Family Residential (Vacant),Multi-Family Residential,Multi-Family Residential
b562c2b1-acb8-4545-89e8-5d9af4e07b97,8a2a8ad4b48ffff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
aa01087a-3fc4-42c1-a619-882dae0b919e,8a2a8ad4b497fff,0,Government/Public,Government/Public,Government/Public
1d09c450-0d54-4f39-8082-d372dd970b96,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
deb51c41-be86-45e0-8feb-1558b000020b,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
699993b3-bd5b-4c12-8339-bd2986980416,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
6de9e05b-8896-4ea9-a964-2794b7a908c3,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4d764f9b-4135-421e-a110-f4243113ec3a,8a2a8ac6481ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1d4ea72c-47cf-4efb-82fd-f3a8ff61650c,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4b6a581a-8d5b-4f43-8d17-7987e965b3cb,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c7d61b4d-63c5-4a34-83e9-a33f1157d15e,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c7fdb311-79fe-469c-893e-03a01ee0b12d,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4f58aa06-82cf-4e9b-8675-f897af96f81a,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
fbbd4ad4-d680-4454-8e27-200300187b76,8a2a8ac6481ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4c94f697-b34c-4626-bfe2-6efb1592242d,8a2a8ac6481ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
36904357-09e8-452b-b4cc-9efbc1958c1a,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
bd58dc5c-4815-4deb-84ae-62f5b8d4a535,8a2a8ac64877fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e741b49f-0902-49cc-a9ec-7a722c29536a,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
5c2c66d4-2304-4646-9e2a-43e26d49ddbd,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
e471de80-a17a-4635-968f-78d430907881,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
8dd66ddc-044e-47fb-bcf9-ae060dbcba9f,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
53a8acf0-5a3b-4550-90de-a981c1c47a9e,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
db21f53b-e9b5-4305-b183-6183edfc7fcc,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
5d21d3fc-8972-4ce3-911a-3815d07a9f74,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
271fad9f-b01a-41d4-8171-e4d52776fc57,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
80f55f99-e1e1-46ae-b4e9-a43967afdaec,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
2d609c2c-e1fb-4eac-af1d-5b6a4f215200,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
8ed7d0f7-f0b3-41eb-be7c-ecb3dfbb5f69,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
10ef35af-d8e0-4a94-8a1f-e166f9390bff,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
feaeb78c-6fcb-4736-8e16-b94b863be951,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
2e525edf-182f-47ca-9c83-6b04fe85c170,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
9658214e-09f6-4ef1-95ea-ad1ca95c2ce0,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
0f2ac5f8-a138-4cd5-b4b2-6e025358efa7,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
e2847e41-ea19-4fda-9c67-06dbf75b26b1,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
79e0be5f-78df-4bc5-8b35-afca9f2c7c4f,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
ab92fef6-f4e7-4c30-bfb1-a956a7553ea6,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
8dbe9367-3ab2-4784-bfae-decb5ebb42c9,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
0d1c9fcc-10fa-4dd5-a57f-fabe2e77cb83,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
7771b2b2-5b2d-4f20-b459-568d89e47079,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
e53037b7-ea74-45b3-85c6-d5adf35d1471,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
6a477259-0f1f-4c12-a2d1-fe5cdfeb1e90,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
f8237476-ea4e-43aa-818b-05393a01840c,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
34b9f566-324b-4670-952c-5e78194d9af4,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
1cec2418-408d-49e4-98b5-150a6e3cac92,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
426cbb9a-c8d0-4ba0-8b92-97f876dd30b0,8a2a8ac64b07fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
31aa5695-6bee-49de-b80f-93fc914fddce,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
d8699b0b-ba5b-4b10-8412-fad4f01daf3d,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
bb2ccbf3-d997-4734-865a-7de3c0882548,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
7cbb2c5b-c5fb-4239-a878-4f86447052dc,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
fb1dc976-4374-4ed9-9ab7-fc10f54b8e0e,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
44f7fe1a-d2dd-4d68-a538-fe5487c8919d,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
df716d92-f496-4292-910e-72b153c7b08b,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
c403b1bc-81cd-49b8-93a7-30b4fa7b154f,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
96c060ff-56e2-4057-9f8f-0425c95e22f2,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
09b751dd-01b9-48a2-b76a-ab5cf79c89f2,8a2a8ac64b1ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
9b90a1e3-45a7-4f5e-8d30-51a61f3ea7dc,8a2a8ac63827fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
32a5d987-38c5-4315-9d7d-f5650c581646,8a2a8ac63c67fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c2409930-e40d-47e0-a1c9-2909d9a8555c,8a2a8ac63c67fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c2409930-e40d-47e0-a1c9-2909d9a8555c,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e5dbdea7-c4bc-49c2-9d83-d5d7c8bc76a6,8a2a8ac63c67fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e5dbdea7-c4bc-49c2-9d83-d5d7c8bc76a6,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b2a74289-cf73-4947-a5a2-5b74e819ab82,8a2a8ac63c77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4043041d-93b9-47b0-8db8-e83a85fe7e7d,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2416e293-13de-4e2b-b564-5b27044d4302,8a2a8ac63c5ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
2416e293-13de-4e2b-b564-5b27044d4302,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
ffcd70c2-53d2-410e-ad87-fe9f0ecca99b,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1ca23f97-3341-43e1-90b1-a20c9e559b89,8a2a8ac63c47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1ca23f97-3341-43e1-90b1-a20c9e559b89,8a2a8ac63c77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
