feature_id,region_id,cluster_id,color,centroid_lat,centroid_lon,area_degrees_sq,geometry_json,rag_text
2838,8a2a8ad4b54ffff,0,#1f77b4,37.24673231411744,-80.41112812332993,1.4299324917143091e-06,"{""coordinates"":[[[-80.4109490670585,37.24735173436033],[-80.411773460382,37.24716186394194],[-80.41195250540132,37.2465424420979],[-80.41130717532486,37.24611289474702],[-80.41048279779481,37.24630275862603],[-80.41030373454795,37.24692217639518],[-80.4109490670585,37.24735173436033]]],""type"":""Polygon""}","H3 region 8a2a8ad4b54ffff is feature 2838. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.246732, longitude -80.411128. Its display color is #1f77b4."
2839,8a2a8a89378ffff,0,#1f77b4,37.19001958039257,-80.39138483779107,1.427071030768387e-06,"{""coordinates"":[[[-80.39120573565579,37.190638445111624],[-80.39202925034898,37.190448890711764],[-80.39220834125697,37.18983002438962],[-80.39156393565153,37.189400716546096],[-80.39074043672315,37.18959026441981],[-80.39056132763558,37.19020912666309],[-80.39120573565579,37.190638445111624]]],""type"":""Polygon""}","H3 region 8a2a8a89378ffff is feature 2839. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.190020, longitude -80.391385. Its display color is #1f77b4."
2840,8a2a8ac64c4ffff,0,#1f77b4,37.24741830542447,-80.43324487014489,1.4299278364619464e-06,"{""coordinates"":[[[-80.43306609904897,37.24803775962432],[-80.43389040163477,37.24784773546129],[-80.43406916148017,37.24722827966549],[-80.43342363697367,37.246798852099126],[-80.4325993501722,37.24698886971555],[-80.43242057209308,37.24760832144483],[-80.43306609904897,37.24803775962432]]],""type"":""Polygon""}","H3 region 8a2a8ac64c4ffff is feature 2840. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.247418, longitude -80.433245. Its display color is #1f77b4."
2841,8a2a8a892c77fff,0,#1f77b4,37.2167975964587,-80.4005520462018,1.4284220485975812e-06,"{""coordinates"":[[[-80.40037296366887,37.217416723404575],[-80.40119689380111,37.21722702087164],[-80.40137596509503,37.216607892323566],[-80.40073112445904,37.216178470385344],[-80.39990721010518,37.21636816638593],[-80.39972812060913,37.21698729085695],[-80.40037296366887,37.217416723404575]]],""type"":""Polygon""}","H3 region 8a2a8a892c77fff is feature 2841. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.216798, longitude -80.400552. Its display color is #1f77b4."
2842,8a2a8ad59297fff,0,#1f77b4,37.25238771829166,-80.45181799984395,1.4301482400207739e-06,"{""coordinates"":[[[-80.45163945197902,37.25300724203028],[-80.45246375340882,37.25281707473446],[-80.4526422900225,37.25219754940404],[-80.45199654344879,37.25176819542908],[-80.45117225779852,37.251958356171706],[-80.45099370294257,37.25257787744238],[-80.45163945197902,37.25300724203028]]],""type"":""Polygon""}","H3 region 8a2a8ad59297fff is feature 2842. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.252388, longitude -80.451818. Its display color is #1f77b4."
2843,8a2a8ac65147fff,0,#1f77b4,37.22743345775146,-80.4120902112747,1.4289447162429782e-06,"{""coordinates"":[[[-80.41191123923242,37.22805269863887],[-80.41273529790344,37.22786288317027],[-80.41291425870271,37.227243640682865],[-80.4122691790443,37.22681421773725],[-80.41144513615367,37.2270040266685],[-80.41126615714124,37.22762326508259],[-80.41191123923242,37.22805269863887]]],""type"":""Polygon""}","H3 region 8a2a8ac65147fff is feature 2843. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.227433, longitude -80.412090. Its display color is #1f77b4."
2844,8a2a8ad4b6c7fff,0,#1f77b4,37.23744164368764,-80.41381341436923,1.4294529436771384e-06,"{""coordinates"":[[[-80.41363442755365,37.238060980371536],[-80.41445864946367,37.23787112117726],[-80.41463762503173,37.2372517828933],[-80.41399239691113,37.23682230787679],[-80.41316819078729,37.23701216053194],[-80.41298919699805,37.237631494742615],[-80.41363442755365,37.238060980371536]]],""type"":""Polygon""}","H3 region 8a2a8ad4b6c7fff is feature 2844. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.237442, longitude -80.413813. Its display color is #1f77b4."
2845,8a2a8ad5b3affff,0,#1f77b4,37.25225626092679,-80.47493960534213,1.4300994725349325e-06,"{""coordinates"":[[[-80.47476135885618,37.252875812052075],[-80.4755855505546,37.252685486772535],[-80.47576378579132,37.25206593406092],[-80.47511784757793,37.25163671067969],[-80.47429367164898,37.25182702939859],[-80.47411541816415,37.25244657805927],[-80.47476135885618,37.252875812052075]]],""type"":""Polygon""}","H3 region 8a2a8ad5b3affff is feature 2845. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.252256, longitude -80.474940. Its display color is #1f77b4."
2846,8a2a8ac6199ffff,0,#1f77b4,37.215628070170055,-80.42319146551573,1.4283218150490193e-06,"{""coordinates"":[[[-80.42301268164626,37.216247214369716],[-80.42383648702513,37.21605736056281],[-80.42401525965808,37.21543821476635],[-80.42337024511941,37.21500892684504],[-80.42254645550838,37.21519877411244],[-80.42236766466834,37.21581791584053],[-80.42301268164626,37.216247214369716]]],""type"":""Polygon""}","H3 region 8a2a8ac6199ffff is feature 2846. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.215628, longitude -80.423191. Its display color is #1f77b4."
2847,8a2a8ac6538ffff,0,#1f77b4,37.2210515246535,-80.41470361204519,1.4286140397265465e-06,"{""coordinates"":[[[-80.4145246976886,37.22167070906344],[-80.41534863510871,37.22148089605822],[-80.41552753822549,37.2208617100492],[-80.41488252213138,37.220432341117224],[-80.41405860048636,37.220622147585026],[-80.41387967916054,37.221241329522115],[-80.4145246976886,37.22167070906344]]],""type"":""Polygon""}","H3 region 8a2a8ac6538ffff is feature 2847. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.221052, longitude -80.414704. Its display color is #1f77b4."
2848,8a2a8ac6621ffff,0,#1f77b4,37.23299503120884,-80.45817463450439,1.4291457806418444e-06,"{""coordinates"":[[[-80.45799624119114,37.233614381382736],[-80.4588201813172,37.23342423255605],[-80.4589985633888,37.2328048807928],[-80.45835302356377,37.23237568191225],[-80.4575290992018,37.23256582418603],[-80.45735069890097,37.23318517189316],[-80.45799624119114,37.233614381382736]]],""type"":""Polygon""}","H3 region 8a2a8ac6621ffff is feature 2848. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.232995, longitude -80.458175. Its display color is #1f77b4."
2849,8a2a8ac664f7fff,0,#1f77b4,37.24119838621113,-80.47273570978709,1.4295384185912909e-06,"{""coordinates"":[[[-80.47255747554044,37.24181783115943],[-80.47338148830595,37.24162755637227],[-80.47355971130837,37.24100810983766],[-80.47291393978462,37.2405789421412],[-80.47208994278226,37.24076921036976],[-80.47191170154066,37.24138865285328],[-80.47255747554044,37.24181783115943]]],""type"":""Polygon""}","H3 region 8a2a8ac664f7fff is feature 2849. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.241198, longitude -80.472736. Its display color is #1f77b4."
2850,8a2a8ad4ba9ffff,0,#1f77b4,37.24295613047015,-80.39990837903272,1.4297595636606084e-06,"{""coordinates"":[[[-80.39972919086121,37.24357550138835],[-80.40055357147749,37.24338571989524],[-80.4007327483977,37.2427663473734],[-80.4000875629236,37.24233676042349],[-80.39926319810314,37.24252653538133],[-80.39908400296116,37.24314590382425],[-80.39972919086121,37.24357550138835]]],""type"":""Polygon""}","H3 region 8a2a8ad4ba9ffff is feature 2850. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.242956, longitude -80.399908. Its display color is #1f77b4."
2851,8a2a8a89286ffff,0,#1f77b4,37.213830642663844,-80.38833686221717,1.4282922504022926e-06,"{""coordinates"":[[[-80.38815763193284,37.21444972657717],[-80.38898156776996,37.21426011714614],[-80.38916078681561,37.21364103162783],[-80.38851608822111,37.21321155962196],[-80.38769216816573,37.213401162524974],[-80.38751293092331,37.21402024396176],[-80.38815763193284,37.21444972657717]]],""type"":""Polygon""}","H3 region 8a2a8a89286ffff is feature 2851. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.213831, longitude -80.388337. Its display color is #1f77b4."
2852,8a2a8ad484dffff,0,#1f77b4,37.26264922240169,-80.40729582902753,1.4307528747384476e-06,"{""coordinates"":[[[-80.40711666370952,37.263268786688194],[-80.40794134724024,37.26307889181669],[-80.40812050129837,37.26245932592738],[-80.40747499006454,37.26202965898677],[-80.40665032233936,37.26221954731822],[-80.40647115004265,37.262839109130205],[-80.40711666370952,37.263268786688194]]],""type"":""Polygon""}","H3 region 8a2a8ad484dffff is feature 2852. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.262649, longitude -80.407296. Its display color is #1f77b4."
2853,8a2a8ad5b34ffff,0,#1f77b4,37.24944191488176,-80.46959414553625,1.4299653912576642e-06,"{""coordinates"":[[[-80.4694158399027,37.25006143307427],[-80.47024000831065,37.24987115341833],[-80.47041830269586,37.249251633638394],[-80.46977244691791,37.248822397567075],[-80.46894829427987,37.24901267066442],[-80.46876998165004,37.24963218639157],[-80.4694158399027,37.25006143307427]]],""type"":""Polygon""}","H3 region 8a2a8ad5b34ffff is feature 2853. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.249442, longitude -80.469594. Its display color is #1f77b4."
2854,8a2a8a892a47fff,0,#1f77b4,37.20673094771458,-80.38654745072895,1.4279328551274655e-06,"{""coordinates"":[[[-80.38636822359786,37.207349962917874],[-80.38719204629511,37.20716038835965],[-80.3873712621907,37.20654137155132],[-80.38672667358014,37.20611193338284],[-80.38590286666073,37.20630150141448],[-80.38572363257421,37.20692051414106],[-80.38636822359786,37.207349962917874]]],""type"":""Polygon""}","H3 region 8a2a8a892a47fff is feature 2854. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.206731, longitude -80.386547. Its display color is #1f77b4."
2855,8a2a8ad4a2dffff,0,#1f77b4,37.251317043459466,-80.42134618406405,1.4301484820382937e-06,"{""coordinates"":[[[-80.42116724368677,37.25193651931659],[-80.42199166815163,37.25174656425052],[-80.42217059727555,37.25112708679445],[-80.42152512016841,37.25069756847561],[-80.42070071149557,37.25088751699845],[-80.42052176413804,37.25150699038325],[-80.42116724368677,37.25193651931659]]],""type"":""Polygon""}","H3 region 8a2a8ad4a2dffff is feature 2855. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.251317, longitude -80.421346. Its display color is #1f77b4."
2856,8a2a8a8922a7fff,0,#1f77b4,37.20388681183984,-80.39890388016622,1.4277656527574825e-06,"{""coordinates"":[[[-80.39872482419531,37.2045058158407],[-80.39954854118808,37.20431616576051],[-80.39972758592585,37.20369716015765],[-80.399082931863,37.203267808711765],[-80.39825923064087,37.203457452261716],[-80.39808016771114,37.204076453787685],[-80.39872482419531,37.2045058158407]]],""type"":""Polygon""}","H3 region 8a2a8a8922a7fff is feature 2856. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.203887, longitude -80.398904. Its display color is #1f77b4."
2857,8a2a8ac61177fff,0,#1f77b4,37.20981658723306,-80.42333167097051,1.4280247705929849e-06,"{""coordinates"":[[[-80.42315291048763,37.210435677189764],[-80.42397661585431,37.21024584098201],[-80.42415536510339,37.20962674942881],[-80.42351042718872,37.209197498151205],[-80.42268673758603,37.20938732782011],[-80.4225079701342,37.21000641530535],[-80.42315291048763,37.210435677189764]]],""type"":""Polygon""}","H3 region 8a2a8ac61177fff is feature 2857. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.209817, longitude -80.423332. Its display color is #1f77b4."
2858,8a2a8ac66787fff,0,#1f77b4,37.2378136792034,-80.46986350853354,1.4293707133057249e-06,"{""coordinates"":[[[-80.46968524944245,37.238433088929575],[-80.47050921766701,37.23824284464561],[-80.47068746551523,37.23762343333263],[-80.47004176337492,37.23719427035544],[-80.46921781091253,37.23738450808213],[-80.46903954482846,37.23800391534315],[-80.46968524944245,37.238433088929575]]],""type"":""Polygon""}","H3 region 8a2a8ac66787fff is feature 2858. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.237814, longitude -80.469864. Its display color is #1f77b4."
2859,8a2a8ac66ce7fff,0,#1f77b4,37.24662743443833,-80.4642492860789,1.4298312930101692e-06,"{""coordinates"":[[[-80.46407092131521,37.247246919691065],[-80.46489506641842,37.24705668565132],[-80.46507341993461,37.24643719881001],[-80.46442764658887,37.24600795006298],[-80.46360351725605,37.24619817754621],[-80.46342514549873,37.24681766033287],[-80.46407092131521,37.247246919691065]]],""type"":""Polygon""}","H3 region 8a2a8ac66ce7fff is feature 2859. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.246627, longitude -80.464249. Its display color is #1f77b4."
2860,8a2a8ad5b2cffff,0,#1f77b4,37.2464416515139,-80.47507366513182,1.429802077816429e-06,"{""coordinates"":[[[-80.47489544190613,37.24706114840932],[-80.47571953349461,37.246870840825],[-80.47589774547383,37.246251342343584],[-80.47525188410846,37.245822155496896],[-80.47442780828554,37.24601245652124],[-80.4742495780626,37.24663195095213],[-80.47489544190613,37.24706114840932]]],""type"":""Polygon""}","H3 region 8a2a8ad5b2cffff is feature 2860. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.246442, longitude -80.475074. Its display color is #1f77b4."
2861,8a2a8ad4e76ffff,0,#1f77b4,37.275241080742035,-80.4128934704823,1.431386613756264e-06,"{""coordinates"":[[[-80.41271433117683,37.27586076969973],[-80.41353920441206,37.275670796326004],[-80.41371833245225,37.275051105766195],[-80.41307260550694,37.27462139265599],[-80.4122477480831,37.274811359486364],[-80.41206860179335,37.27543104597018],[-80.41271433117683,37.27586076969973]]],""type"":""Polygon""}","H3 region 8a2a8ad4e76ffff is feature 2861. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.275241, longitude -80.412893. Its display color is #1f77b4."
2862,8a2a8ac6062ffff,0,#1f77b4,37.21888681009731,-80.44916534396634,1.4284414336643214e-06,"{""coordinates"":[[[-80.44898688573338,37.21950601704646],[-80.44981062642302,37.219315975025744],[-80.44998907342013,37.21869676648578],[-80.44934379794408,37.21826760402511],[-80.44852007301321,37.21845763949754],[-80.44834160779985,37.21907684397881],[-80.44898688573338,37.21950601704646]]],""type"":""Polygon""}","H3 region 8a2a8ac6062ffff is feature 2862. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.218887, longitude -80.449165. Its display color is #1f77b4."
2863,8a2a8ac60b07fff,0,#1f77b4,37.225782756642644,-80.43179579385331,1.4288250238697965e-06,"{""coordinates"":[[[-80.43161708418621,37.22640200660056],[-80.43244102335582,37.226212061452316],[-80.43261972178237,37.225592809899155],[-80.43197449925651,37.22516350755984],[-80.43115057585771,37.22535344616457],[-80.43097185921415,37.22597269365201],[-80.43161708418621,37.22640200660056]]],""type"":""Polygon""}","H3 region 8a2a8ac60b07fff is feature 2863. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.225783, longitude -80.431796. Its display color is #1f77b4."
2864,8a2a8ac64697fff,0,#1f77b4,37.2377047565377,-80.44527914623187,1.4294097681919647e-06,"{""coordinates"":[[[-80.44510056772222,37.23832413480768],[-80.44592464828261,37.238134059231385],[-80.44610321554731,37.23751467936879],[-80.44545772048129,37.23708537914368],[-80.44463365569366,37.23727544817066],[-80.4444550701995,37.23789482397193],[-80.44510056772222,37.23832413480768]]],""type"":""Polygon""}","H3 region 8a2a8ac64697fff is feature 2864. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.237705, longitude -80.445279. Its display color is #1f77b4."
2865,8a2a8ac662b7fff,0,#1f77b4,37.23452166888945,-80.46158083400923,1.4292175894580434e-06,"{""coordinates"":[[[-80.46140247935179,37.23514103756615],[-80.46222642976541,37.23495086053218],[-80.46240477318077,37.234331490266875],[-80.46175918441398,37.233902301090325],[-80.46093524976398,37.2340924715701],[-80.46075688811734,37.23471183778049],[-80.46140247935179,37.23514103756615]]],""type"":""Polygon""}","H3 region 8a2a8ac662b7fff is feature 2865. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.234522, longitude -80.461581. Its display color is #1f77b4."
2866,8a2a8ac64a47fff,0,#1f77b4,37.2394488135044,-80.42015767997444,1.4295441285760839e-06,"{""coordinates"":[[[-80.4199787682202,37.24006817687037],[-80.42080299509334,37.23987826780844],[-80.42098189559964,37.23925890284381],[-80.42033658745731,37.23882945101198],[-80.41951237636894,37.239019353532484],[-80.41933345763832,37.239638714426135],[-80.4199787682202,37.24006817687037]]],""type"":""Polygon""}","H3 region 8a2a8ac64a47fff is feature 2866. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.239449, longitude -80.420158. Its display color is #1f77b4."
2867,8a2a8ac652a7fff,0,#1f77b4,37.220242531963336,-80.41570643653941,1.4285709220623644e-06,"{""coordinates"":[[[-80.41552753822549,37.2208617100492],[-80.41635145716849,37.22067189275876],[-80.41653034424309,37.2200527130741],[-80.41588533058354,37.219623354751285],[-80.41506142741464,37.21981316550407],[-80.41488252213138,37.220432341117224],[-80.41552753822549,37.2208617100492]]],""type"":""Polygon""}","H3 region 8a2a8ac652a7fff is feature 2867. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.220243, longitude -80.415706. Its display color is #1f77b4."
